source_file,dataset,model,model_seed,reference_label,candidate_label,layer,cka,rsa_spearman,rsa_defined,samples,reference_features,candidate_features
results/stage3/layerwise/confirmatory/raw/seed-7/final/representations/representation_metrics.csv,FashionMNIST,lenet_classic,7,bp,fixedpred,1,0.9855786140659684,0.9760478049006052,True,1000,400,400
results/stage3/layerwise/confirmatory/raw/seed-7/final/representations/representation_metrics.csv,FashionMNIST,lenet_classic,7,bp,fixedpred,3,0.9864505356462654,0.9827948755024524,True,1000,120,120
results/stage3/layerwise/confirmatory/raw/seed-7/final/representations/representation_metrics.csv,FashionMNIST,lenet_classic,7,bp,fixedpred,4,0.9914580666782564,0.9898340635630538,True,1000,84,84
results/stage3/layerwise/confirmatory/raw/seed-7/final/representations/representation_metrics.csv,FashionMNIST,lenet_classic,7,bp,fixedpred,5,0.9924729890011492,0.992304675988522,True,1000,10,10
results/stage3/layerwise/confirmatory/raw/seed-7/final/representations/representation_metrics.csv,FashionMNIST,lenet_classic,7,bp,strict,0,0.9675303177912248,0.9027648897244156,True,1000,1176,1176
results/stage3/layerwise/confirmatory/raw/seed-7/final/representations/representation_metrics.csv,FashionMNIST,lenet_classic,7,bp,strict,1,0.9746382838668848,0.9339195462312376,True,1000,400,400
results/stage3/layerwise/confirmatory/raw/seed-7/final/representations/representation_metrics.csv,FashionMNIST,lenet_classic,7,bp,strict,3,0.9572819430898388,0.939923329833806,True,1000,120,120
results/stage3/layerwise/confirmatory/raw/seed-7/final/representations/representation_metrics.csv,FashionMNIST,lenet_classic,7,bp,strict,4,0.9733408743659682,0.9649228261714788,True,1000,84,84
results/stage3/layerwise/confirmatory/raw/seed-7/final/representations/representation_metrics.csv,FashionMNIST,lenet_classic,7,bp,strict,5,0.9731304714076704,0.9714698264971834,True,1000,10,10
results/stage3/layerwise/confirmatory/raw/seed-8/final/representations/representation_metrics.csv,FashionMNIST,lenet_classic,8,bp,exact,0,1.0,0.9999999999999998,True,1000,1176,1176
results/stage3/layerwise/confirmatory/raw/seed-8/final/representations/representation_metrics.csv,FashionMNIST,lenet_classic,8,bp,exact,1,1.0,0.9999999999999998,True,1000,400,400
results/stage3/layerwise/confirmatory/raw/seed-8/final/representations/representation_metrics.csv,FashionMNIST,lenet_classic,8,bp,exact,3,1.0,0.9999999999999998,True,1000,120,120
results/stage3/layerwise/confirmatory/raw/seed-8/final/representations/representation_metrics.csv,FashionMNIST,lenet_classic,8,bp,exact,4,1.0,0.9999999999999998,True,1000,84,84
results/stage3/layerwise/confirmatory/raw/seed-8/final/representations/representation_metrics.csv,FashionMNIST,lenet_classic,8,bp,exact,5,1.0,0.9999999999999998,True,1000,10,10
results/stage3/layerwise/confirmatory/raw/seed-8/final/representations/representation_metrics.csv,FashionMNIST,lenet_classic,8,bp,fixedpred,0,0.9731313707134992,0.965919254559244,True,1000,1176,1176
results/stage3/layerwise/confirmatory/raw/seed-8/final/representations/representation_metrics.csv,FashionMNIST,lenet_classic,8,bp,fixedpred,1,0.9882310835988096,0.9744921207911276,True,1000,400,400
results/stage3/layerwise/confirmatory/raw/seed-8/final/representations/representation_metrics.csv,FashionMNIST,lenet_classic,8,bp,fixedpred,3,0.9870454823295696,0.9824958800276344,True,1000,120,120
results/stage3/layerwise/confirmatory/raw/seed-8/final/representations/representation_metrics.csv,FashionMNIST,lenet_classic,8,bp,fixedpred,4,0.9900866628632125,0.9874441485781674,True,1000,84,84
results/stage3/layerwise/confirmatory/raw/seed-8/final/representations/representation_metrics.csv,FashionMNIST,lenet_classic,8,bp,fixedpred,5,0.9929883810075354,0.991971933745298,True,1000,10,10
results/stage3/layerwise/confirmatory/raw/seed-8/final/representations/representation_metrics.csv,FashionMNIST,lenet_classic,8,bp,strict,0,0.9575127652755672,0.9477451809031828,True,1000,1176,1176
results/stage3/layerwise/confirmatory/raw/seed-8/final/representations/representation_metrics.csv,FashionMNIST,lenet_classic,8,bp,strict,1,0.9713727169441984,0.9172180017796766,True,1000,400,400
results/stage3/layerwise/confirmatory/raw/seed-8/final/representations/representation_metrics.csv,FashionMNIST,lenet_classic,8,bp,strict,3,0.9526150391873588,0.931569709244946,True,1000,120,120
results/stage3/layerwise/confirmatory/raw/seed-8/final/representations/representation_metrics.csv,FashionMNIST,lenet_classic,8,bp,strict,4,0.9664172416374684,0.9602554247376872,True,1000,84,84
results/stage3/layerwise/confirmatory/raw/seed-8/final/representations/representation_metrics.csv,FashionMNIST,lenet_classic,8,bp,strict,5,0.9688860363003416,0.9646193085019557,True,1000,10,10
results/stage3/layerwise/confirmatory/raw/seed-9/final/representations/representation_metrics.csv,FashionMNIST,lenet_classic,9,bp,exact,0,1.0,0.9999999999999998,True,1000,1176,1176
results/stage3/layerwise/confirmatory/raw/seed-9/final/representations/representation_metrics.csv,FashionMNIST,lenet_classic,9,bp,exact,1,1.0,0.9999999999999998,True,1000,400,400
results/stage3/layerwise/confirmatory/raw/seed-9/final/representations/representation_metrics.csv,FashionMNIST,lenet_classic,9,bp,exact,3,1.0,0.9999999999999998,True,1000,120,120
results/stage3/layerwise/confirmatory/raw/seed-9/final/representations/representation_metrics.csv,FashionMNIST,lenet_classic,9,bp,exact,4,1.0,0.9999999999999998,True,1000,84,84
results/stage3/layerwise/confirmatory/raw/seed-9/final/representations/representation_metrics.csv,FashionMNIST,lenet_classic,9,bp,exact,5,1.0,0.9999999999999998,True,1000,10,10
results/stage3/layerwise/confirmatory/raw/seed-9/final/representations/representation_metrics.csv,FashionMNIST,lenet_classic,9,bp,fixedpred,0,0.9987225329923128,0.995689114212244,True,1000,1176,1176
results/stage3/layerwise/confirmatory/raw/seed-9/final/representations/representation_metrics.csv,FashionMNIST,lenet_classic,9,bp,fixedpred,1,0.9974541256560884,0.996638156165462,True,1000,400,400
results/stage3/layerwise/confirmatory/raw/seed-9/final/representations/representation_metrics.csv,FashionMNIST,lenet_classic,9,bp,fixedpred,3,0.993689204003194,0.991466276743324,True,1000,120,120
