source_file,dataset,model,model_seed,reference_label,candidate_label,reference_layer,candidate_layer,cka
results/stage3/layerwise/confirmatory/raw/seed-9/final/representations/cross_layer_cka.csv,FashionMNIST,lenet_classic,9,bp,fixedpred,1,1,0.9974541256560884
results/stage3/layerwise/confirmatory/raw/seed-9/final/representations/cross_layer_cka.csv,FashionMNIST,lenet_classic,9,bp,fixedpred,1,3,0.9394169231085544
results/stage3/layerwise/confirmatory/raw/seed-9/final/representations/cross_layer_cka.csv,FashionMNIST,lenet_classic,9,bp,fixedpred,1,4,0.8250381847793751
results/stage3/layerwise/confirmatory/raw/seed-9/final/representations/cross_layer_cka.csv,FashionMNIST,lenet_classic,9,bp,fixedpred,1,5,0.7463824501757158
results/stage3/layerwise/confirmatory/raw/seed-9/final/representations/cross_layer_cka.csv,FashionMNIST,lenet_classic,9,bp,fixedpred,3,0,0.8858879747225866
results/stage3/layerwise/confirmatory/raw/seed-9/final/representations/cross_layer_cka.csv,FashionMNIST,lenet_classic,9,bp,fixedpred,3,1,0.9321230582020026
results/stage3/layerwise/confirmatory/raw/seed-9/final/representations/cross_layer_cka.csv,FashionMNIST,lenet_classic,9,bp,fixedpred,3,3,0.993689204003194
results/stage3/layerwise/confirmatory/raw/seed-9/final/representations/cross_layer_cka.csv,FashionMNIST,lenet_classic,9,bp,fixedpred,3,4,0.930053094426547
results/stage3/layerwise/confirmatory/raw/seed-9/final/representations/cross_layer_cka.csv,FashionMNIST,lenet_classic,9,bp,fixedpred,3,5,0.8493336778282725
results/stage3/layerwise/confirmatory/raw/seed-9/final/representations/cross_layer_cka.csv,FashionMNIST,lenet_classic,9,bp,fixedpred,4,0,0.8178214295098177
results/stage3/layerwise/confirmatory/raw/seed-9/final/representations/cross_layer_cka.csv,FashionMNIST,lenet_classic,9,bp,fixedpred,4,1,0.8161184528630148
results/stage3/layerwise/confirmatory/raw/seed-9/final/representations/cross_layer_cka.csv,FashionMNIST,lenet_classic,9,bp,fixedpred,4,3,0.9150861567666324
results/stage3/layerwise/confirmatory/raw/seed-9/final/representations/cross_layer_cka.csv,FashionMNIST,lenet_classic,9,bp,fixedpred,4,4,0.994396201137618
results/stage3/layerwise/confirmatory/raw/seed-9/final/representations/cross_layer_cka.csv,FashionMNIST,lenet_classic,9,bp,fixedpred,4,5,0.9648044288139196
results/stage3/layerwise/confirmatory/raw/seed-9/final/representations/cross_layer_cka.csv,FashionMNIST,lenet_classic,9,bp,fixedpred,5,0,0.7722387988591805
results/stage3/layerwise/confirmatory/raw/seed-9/final/representations/cross_layer_cka.csv,FashionMNIST,lenet_classic,9,bp,fixedpred,5,1,0.7423579592323635
results/stage3/layerwise/confirmatory/raw/seed-9/final/representations/cross_layer_cka.csv,FashionMNIST,lenet_classic,9,bp,fixedpred,5,3,0.8392542726976602
results/stage3/layerwise/confirmatory/raw/seed-9/final/representations/cross_layer_cka.csv,FashionMNIST,lenet_classic,9,bp,fixedpred,5,4,0.9603257624765248
results/stage3/layerwise/confirmatory/raw/seed-9/final/representations/cross_layer_cka.csv,FashionMNIST,lenet_classic,9,bp,fixedpred,5,5,0.9955181797167229
results/stage3/layerwise/confirmatory/raw/seed-9/final/representations/cross_layer_cka.csv,FashionMNIST,lenet_classic,9,bp,strict,0,0,0.992423612205924
results/stage3/layerwise/confirmatory/raw/seed-9/final/representations/cross_layer_cka.csv,FashionMNIST,lenet_classic,9,bp,strict,0,1,0.9304137232950054
results/stage3/layerwise/confirmatory/raw/seed-9/final/representations/cross_layer_cka.csv,FashionMNIST,lenet_classic,9,bp,strict,0,3,0.9154258197752836
results/stage3/layerwise/confirmatory/raw/seed-9/final/representations/cross_layer_cka.csv,FashionMNIST,lenet_classic,9,bp,strict,0,4,0.8399103308450807
results/stage3/layerwise/confirmatory/raw/seed-9/final/representations/cross_layer_cka.csv,FashionMNIST,lenet_classic,9,bp,strict,0,5,0.7731136036558576
results/stage3/layerwise/confirmatory/raw/seed-9/final/representations/cross_layer_cka.csv,FashionMNIST,lenet_classic,9,bp,strict,1,0,0.9184891157392856
results/stage3/layerwise/confirmatory/raw/seed-9/final/representations/cross_layer_cka.csv,FashionMNIST,lenet_classic,9,bp,strict,1,1,0.9902941410506616
results/stage3/layerwise/confirmatory/raw/seed-9/final/representations/cross_layer_cka.csv,FashionMNIST,lenet_classic,9,bp,strict,1,3,0.939916130585128
results/stage3/layerwise/confirmatory/raw/seed-9/final/representations/cross_layer_cka.csv,FashionMNIST,lenet_classic,9,bp,strict,1,4,0.8421605906667876
results/stage3/layerwise/confirmatory/raw/seed-9/final/representations/cross_layer_cka.csv,FashionMNIST,lenet_classic,9,bp,strict,1,5,0.7422153755758667
results/stage3/layerwise/confirmatory/raw/seed-9/final/representations/cross_layer_cka.csv,FashionMNIST,lenet_classic,9,bp,strict,3,0,0.8879524691212518
results/stage3/layerwise/confirmatory/raw/seed-9/final/representations/cross_layer_cka.csv,FashionMNIST,lenet_classic,9,bp,strict,3,1,0.9206178896134284
results/stage3/layerwise/confirmatory/raw/seed-9/final/representations/cross_layer_cka.csv,FashionMNIST,lenet_classic,9,bp,strict,3,3,0.9724816152272486
results/stage3/layerwise/confirmatory/raw/seed-9/final/representations/cross_layer_cka.csv,FashionMNIST,lenet_classic,9,bp,strict,3,4,0.9346911004540156
results/stage3/layerwise/confirmatory/raw/seed-9/final/representations/cross_layer_cka.csv,FashionMNIST,lenet_classic,9,bp,strict,3,5,0.8473307248767606
results/stage3/layerwise/confirmatory/raw/seed-9/final/representations/cross_layer_cka.csv,FashionMNIST,lenet_classic,9,bp,strict,4,0,0.828558139206318
results/stage3/layerwise/confirmatory/raw/seed-9/final/representations/cross_layer_cka.csv,FashionMNIST,lenet_classic,9,bp,strict,4,1,0.8077452723300688
results/stage3/layerwise/confirmatory/raw/seed-9/final/representations/cross_layer_cka.csv,FashionMNIST,lenet_classic,9,bp,strict,4,3,0.9047559724173356
results/stage3/layerwise/confirmatory/raw/seed-9/final/representations/cross_layer_cka.csv,FashionMNIST,lenet_classic,9,bp,strict,4,4,0.9679949074722464
results/stage3/layerwise/confirmatory/raw/seed-9/final/representations/cross_layer_cka.csv,FashionMNIST,lenet_classic,9,bp,strict,4,5,0.9384610302803807
results/stage3/layerwise/confirmatory/raw/seed-9/final/representations/cross_layer_cka.csv,FashionMNIST,lenet_classic,9,bp,strict,5,0,0.7921389943506236
results/stage3/layerwise/confirmatory/raw/seed-9/final/representations/cross_layer_cka.csv,FashionMNIST,lenet_classic,9,bp,strict,5,1,0.7321952973934196
results/stage3/layerwise/confirmatory/raw/seed-9/final/representations/cross_layer_cka.csv,FashionMNIST,lenet_classic,9,bp,strict,5,3,0.838455471357565
results/stage3/layerwise/confirmatory/raw/seed-9/final/representations/cross_layer_cka.csv,FashionMNIST,lenet_classic,9,bp,strict,5,4,0.9384843253226148
results/stage3/layerwise/confirmatory/raw/seed-9/final/representations/cross_layer_cka.csv,FashionMNIST,lenet_classic,9,bp,strict,5,5,0.9700803308809184
