model_seed,batch_index,arm,component,zero_relation,cosine,relative_l2,max_abs,reference_norm,candidate_norm,finite,passed,comparison_kind
0,3,fixedpred,gradient:1.0.bias,nonzero,1.0000000000000002,0.0,0.0,0.0115728332585846,0.0115728332585846,True,True,endpoint_gradient
0,3,fixedpred,gradient:1.0.weight,nonzero,0.9999999999999993,0.0,0.0,0.04394419639585562,0.04394419639585562,True,True,endpoint_gradient
0,3,fixedpred,gradient:3.0.bias,nonzero,1.0000000000000002,0.0,0.0,0.021223005542721152,0.021223005542721152,True,True,endpoint_gradient
0,3,fixedpred,gradient:3.0.weight,nonzero,0.999999999999986,0.0,0.0,0.08092313930278754,0.08092313930278754,True,True,endpoint_gradient
0,3,fixedpred,gradient:4.0.bias,nonzero,0.9999999999999999,0.0,0.0,0.03609720182368293,0.03609720182368293,True,True,endpoint_gradient
0,3,fixedpred,gradient:4.0.weight,nonzero,0.9999999999999969,0.0,0.0,0.0455080507586941,0.0455080507586941,True,True,endpoint_gradient
0,3,fixedpred,gradient:5.bias,nonzero,1.0,0.0,0.0,0.06581239863616475,0.06581239863616475,True,True,endpoint_gradient
0,3,fixedpred,gradient:5.weight,nonzero,1.0000000000000007,0.0,0.0,0.04681874039820479,0.04681874039820479,True,True,endpoint_gradient
0,3,fixedpred,parameter:0.0.bias,nonzero,1.0,0.0,0.0,0.3551069625637362,0.3551069625637362,True,True,parameter_after_optimizer_step
0,3,fixedpred,parameter:0.0.weight,nonzero,1.0,0.0,0.0,1.416249695126945,1.416249695126945,True,True,parameter_after_optimizer_step
0,3,fixedpred,parameter:1.0.bias,nonzero,1.0000000000000002,0.0,0.0,0.1598502973306894,0.1598502973306894,True,True,parameter_after_optimizer_step
0,3,fixedpred,parameter:1.0.weight,nonzero,1.0000000000000002,0.0,0.0,2.3117928082991583,2.3117928082991583,True,True,parameter_after_optimizer_step
0,3,fixedpred,parameter:3.0.bias,nonzero,1.0,0.0,0.0,0.29565527278051895,0.29565527278051895,True,True,parameter_after_optimizer_step
0,3,fixedpred,parameter:3.0.weight,nonzero,0.9999999999999803,0.0,0.0,6.310399163039929,6.310399163039929,True,True,parameter_after_optimizer_step
0,3,fixedpred,parameter:4.0.bias,nonzero,1.0000000000000004,0.0,0.0,0.48069077160017254,0.48069077160017254,True,True,parameter_after_optimizer_step
0,3,fixedpred,parameter:4.0.weight,nonzero,0.9999999999999946,0.0,0.0,5.247118216922538,5.247118216922538,True,True,parameter_after_optimizer_step
