run_id,experiment_id,status,stage,dataset,model,method,eta,inference_steps,model_seed,split_seed,config_sha256,git_commit,torch2pc_commit,run_directory,started_utc,finished_utc,test_evaluated,notes,best_epoch,epochs_completed,model_parameter_count,best_validation_metric,primary_metric,total_training_time_sec,mean_epoch_time_sec,median_epoch_time_sec,runtime_device,runtime_device_name,torch_version,hip_version,split_files,split_sha256,test_loss,test_accuracy,test_macro_f1,peak_gpu_memory_allocated_bytes,peak_gpu_memory_reserved_bytes,environment_lock_sha256
20260713T135730Z-e666d577,final_stage_2-fashionmnist-bp-s7-28e44e8577-6d66b0a6-0ffe23c9,completed,final_stage_2,FashionMNIST,lenet_classic,bp,,,7,42,28e44e8577fb2cb2e29b9efcca8b5b75cf2a2ae5955830ee1128a37e548caf1e,6d66b0a6f82c30c4fb8eca6247383ca13e0636a2,b20d9142e4bdbf57b3ec8bf9f9c4472372ec8db4,results/stage-2/runs/final_stage_2-fashionmnist-bp-s7-28e44e8577-6d66b0a6-0ffe23c9/20260713T135730Z-e666d577,2026-07-13T13:57:30Z,2026-07-13T13:58:01Z,True,,10,10,61706,0.8864644105978163,macro_f1,25.385549185972195,2.5385549185972196,1.7270556580042467,cuda,AMD Radeon RX 7700 XT,2.9.1+rocm7.2.1.gitff65f5bc,7.2.53211-e1a6bc5663,"['results/splits/FashionMNIST_train-validation_seed42_subsetall_val0p15.npz', 'results/splits/FashionMNIST_test_seed1042_subsetall.npz']","{'FashionMNIST_train-validation_seed42_subsetall_val0p15.npz': '8d1ab9c4ceb5401c3b4c6ca441d02377fffd5800d6ebbdbdc985b496438eabf6', 'FashionMNIST_test_seed1042_subsetall.npz': '091612244d2c0528aac2991272e7e19e7d72141172298e7240f4ee6015b6194d'}",0.3488035251379013,0.8689,0.8693552801906936,129994240,138412032,0ffe23c915ee47a38d1aaa3d2eb5b8175ca8e63be25840380b19fc6bdd2b045b
20260713T135805Z-ae23acaf,final_stage_2-fashionmnist-fixedpred-s7-7c42691aba-6d66b0a6-0ffe23c9,completed,final_stage_2,FashionMNIST,lenet_classic,fixedpred,0.1,10,7,42,7c42691aba73341825b564415853823fd1ab26540429835d297bbc5ae63b2d2d,6d66b0a6f82c30c4fb8eca6247383ca13e0636a2,b20d9142e4bdbf57b3ec8bf9f9c4472372ec8db4,results/stage-2/runs/final_stage_2-fashionmnist-fixedpred-s7-7c42691aba-6d66b0a6-0ffe23c9/20260713T135805Z-ae23acaf,2026-07-13T13:58:05Z,2026-07-13T13:58:57Z,True,,10,10,61706,0.89006812300616,macro_f1,46.465595104004024,4.646559510400403,3.8086133309989236,cuda,AMD Radeon RX 7700 XT,2.9.1+rocm7.2.1.gitff65f5bc,7.2.53211-e1a6bc5663,"['results/splits/FashionMNIST_train-validation_seed42_subsetall_val0p15.npz', 'results/splits/FashionMNIST_test_seed1042_subsetall.npz']","{'FashionMNIST_train-validation_seed42_subsetall_val0p15.npz': '8d1ab9c4ceb5401c3b4c6ca441d02377fffd5800d6ebbdbdc985b496438eabf6', 'FashionMNIST_test_seed1042_subsetall.npz': '091612244d2c0528aac2991272e7e19e7d72141172298e7240f4ee6015b6194d'}",0.343175244140625,0.8738,0.8746606575566144,163132416,195035136,0ffe23c915ee47a38d1aaa3d2eb5b8175ca8e63be25840380b19fc6bdd2b045b
20260713T135901Z-5823bad0,final_stage_2-fashionmnist-exact-s7-810fefa20f-6d66b0a6-0ffe23c9,completed,final_stage_2,FashionMNIST,lenet_classic,exact,0.1,20,7,42,810fefa20feaee6d34b83a2c6b790cc4f648bda75f31ae0bc5278c66fbcf0f24,6d66b0a6f82c30c4fb8eca6247383ca13e0636a2,b20d9142e4bdbf57b3ec8bf9f9c4472372ec8db4,results/stage-2/runs/final_stage_2-fashionmnist-exact-s7-810fefa20f-6d66b0a6-0ffe23c9/20260713T135901Z-5823bad0,2026-07-13T13:59:01Z,2026-07-13T13:59:32Z,True,,10,10,61706,0.8864644105978163,macro_f1,25.346601441997336,2.5346601441997336,1.7131753374924301,cuda,AMD Radeon RX 7700 XT,2.9.1+rocm7.2.1.gitff65f5bc,7.2.53211-e1a6bc5663,"['results/splits/FashionMNIST_train-validation_seed42_subsetall_val0p15.npz', 'results/splits/FashionMNIST_test_seed1042_subsetall.npz']","{'FashionMNIST_train-validation_seed42_subsetall_val0p15.npz': '8d1ab9c4ceb5401c3b4c6ca441d02377fffd5800d6ebbdbdc985b496438eabf6', 'FashionMNIST_test_seed1042_subsetall.npz': '091612244d2c0528aac2991272e7e19e7d72141172298e7240f4ee6015b6194d'}",0.3488035251379013,0.8689,0.8693552801906936,133660160,140509184,0ffe23c915ee47a38d1aaa3d2eb5b8175ca8e63be25840380b19fc6bdd2b045b
20260713T135936Z-b3403b99,final_stage_2-fashionmnist-strict-s7-8bbf585989-6d66b0a6-0ffe23c9,completed,final_stage_2,FashionMNIST,lenet_classic,strict,0.05,20,7,42,8bbf585989e587608ec965584833e9aa3776a8798479c16789c57774901a3d53,6d66b0a6f82c30c4fb8eca6247383ca13e0636a2,b20d9142e4bdbf57b3ec8bf9f9c4472372ec8db4,results/stage-2/runs/final_stage_2-fashionmnist-strict-s7-8bbf585989-6d66b0a6-0ffe23c9/20260713T135936Z-b3403b99,2026-07-13T13:59:36Z,2026-07-13T14:01:16Z,True,,10,10,61706,0.886349838757911,macro_f1,94.07605995898484,9.407605995898484,8.57498219650006,cuda,AMD Radeon RX 7700 XT,2.9.1+rocm7.2.1.gitff65f5bc,7.2.53211-e1a6bc5663,"['results/splits/FashionMNIST_train-validation_seed42_subsetall_val0p15.npz', 'results/splits/FashionMNIST_test_seed1042_subsetall.npz']","{'FashionMNIST_train-validation_seed42_subsetall_val0p15.npz': '8d1ab9c4ceb5401c3b4c6ca441d02377fffd5800d6ebbdbdc985b496438eabf6', 'FashionMNIST_test_seed1042_subsetall.npz': '091612244d2c0528aac2991272e7e19e7d72141172298e7240f4ee6015b6194d'}",0.3530541030883789,0.8711,0.871483894794116,156148736,167772160,0ffe23c915ee47a38d1aaa3d2eb5b8175ca8e63be25840380b19fc6bdd2b045b
20260713T140120Z-c8f59b0e,final_stage_2-fashionmnist-fixedpred-s8-7e859e72c2-6d66b0a6-0ffe23c9,completed,final_stage_2,FashionMNIST,lenet_classic,fixedpred,0.1,10,8,42,7e859e72c21f7bf1a867fef42950286cb755f196a40900f43feb01230fa8ece6,6d66b0a6f82c30c4fb8eca6247383ca13e0636a2,b20d9142e4bdbf57b3ec8bf9f9c4472372ec8db4,results/stage-2/runs/final_stage_2-fashionmnist-fixedpred-s8-7e859e72c2-6d66b0a6-0ffe23c9/20260713T140120Z-c8f59b0e,2026-07-13T14:01:20Z,2026-07-13T14:02:13Z,True,,10,10,61706,0.889446060251759,macro_f1,47.62841400898469,4.762841400898469,3.9308779144921573,cuda,AMD Radeon RX 7700 XT,2.9.1+rocm7.2.1.gitff65f5bc,7.2.53211-e1a6bc5663,"['results/splits/FashionMNIST_train-validation_seed42_subsetall_val0p15.npz', 'results/splits/FashionMNIST_test_seed1042_subsetall.npz']","{'FashionMNIST_train-validation_seed42_subsetall_val0p15.npz': '8d1ab9c4ceb5401c3b4c6ca441d02377fffd5800d6ebbdbdc985b496438eabf6', 'FashionMNIST_test_seed1042_subsetall.npz': '091612244d2c0528aac2991272e7e19e7d72141172298e7240f4ee6015b6194d'}",0.3450367467164993,0.8756,0.8764972515635405,163132416,195035136,0ffe23c915ee47a38d1aaa3d2eb5b8175ca8e63be25840380b19fc6bdd2b045b
20260713T140218Z-32bddfff,final_stage_2-fashionmnist-exact-s8-3978c15e48-6d66b0a6-0ffe23c9,completed,final_stage_2,FashionMNIST,lenet_classic,exact,0.1,20,8,42,3978c15e48b88cdaf919c23fab6114c7ece84a9865333423f46755440d7b4ccd,6d66b0a6f82c30c4fb8eca6247383ca13e0636a2,b20d9142e4bdbf57b3ec8bf9f9c4472372ec8db4,results/stage-2/runs/final_stage_2-fashionmnist-exact-s8-3978c15e48-6d66b0a6-0ffe23c9/20260713T140218Z-32bddfff,2026-07-13T14:02:18Z,2026-07-13T14:02:49Z,True,,10,10,61706,0.8887927234721318,macro_f1,25.97421961600776,2.5974219616007757,1.779831739004294,cuda,AMD Radeon RX 7700 XT,2.9.1+rocm7.2.1.gitff65f5bc,7.2.53211-e1a6bc5663,"['results/splits/FashionMNIST_train-validation_seed42_subsetall_val0p15.npz', 'results/splits/FashionMNIST_test_seed1042_subsetall.npz']","{'FashionMNIST_train-validation_seed42_subsetall_val0p15.npz': '8d1ab9c4ceb5401c3b4c6ca441d02377fffd5800d6ebbdbdc985b496438eabf6', 'FashionMNIST_test_seed1042_subsetall.npz': '091612244d2c0528aac2991272e7e19e7d72141172298e7240f4ee6015b6194d'}",0.34288183298110964,0.8726,0.8734536446163293,133660160,140509184,0ffe23c915ee47a38d1aaa3d2eb5b8175ca8e63be25840380b19fc6bdd2b045b
20260713T140254Z-f8e7d245,final_stage_2-fashionmnist-bp-s8-b7a5c68d27-6d66b0a6-0ffe23c9,completed,final_stage_2,FashionMNIST,lenet_classic,bp,,,8,42,b7a5c68d27cd1e81cabfa4d3b571e68bf58d5a586599ff88d06e857538cbe32b,6d66b0a6f82c30c4fb8eca6247383ca13e0636a2,b20d9142e4bdbf57b3ec8bf9f9c4472372ec8db4,results/stage-2/runs/final_stage_2-fashionmnist-bp-s8-b7a5c68d27-6d66b0a6-0ffe23c9/20260713T140254Z-f8e7d245,2026-07-13T14:02:54Z,2026-07-13T14:03:25Z,True,,10,10,61706,0.8887927234721318,macro_f1,25.46844194897858,2.546844194897858,1.7389902124996297,cuda,AMD Radeon RX 7700 XT,2.9.1+rocm7.2.1.gitff65f5bc,7.2.53211-e1a6bc5663,"['results/splits/FashionMNIST_train-validation_seed42_subsetall_val0p15.npz', 'results/splits/FashionMNIST_test_seed1042_subsetall.npz']","{'FashionMNIST_train-validation_seed42_subsetall_val0p15.npz': '8d1ab9c4ceb5401c3b4c6ca441d02377fffd5800d6ebbdbdc985b496438eabf6', 'FashionMNIST_test_seed1042_subsetall.npz': '091612244d2c0528aac2991272e7e19e7d72141172298e7240f4ee6015b6194d'}",0.34288183298110964,0.8726,0.8734536446163293,129994240,138412032,0ffe23c915ee47a38d1aaa3d2eb5b8175ca8e63be25840380b19fc6bdd2b045b
20260713T140329Z-592655e3,final_stage_2-fashionmnist-strict-s8-6f8de775a8-6d66b0a6-0ffe23c9,completed,final_stage_2,FashionMNIST,lenet_classic,strict,0.05,20,8,42,6f8de775a8ccc0db45e4646aac0e944d116c7745835be79eff57b3bf47986b45,6d66b0a6f82c30c4fb8eca6247383ca13e0636a2,b20d9142e4bdbf57b3ec8bf9f9c4472372ec8db4,results/stage-2/runs/final_stage_2-fashionmnist-strict-s8-6f8de775a8-6d66b0a6-0ffe23c9/20260713T140329Z-592655e3,2026-07-13T14:03:29Z,2026-07-13T14:05:09Z,True,,9,10,61706,0.8869239699700696,macro_f1,94.9311029099772,9.49311029099772,8.700095879998116,cuda,AMD Radeon RX 7700 XT,2.9.1+rocm7.2.1.gitff65f5bc,7.2.53211-e1a6bc5663,"['results/splits/FashionMNIST_train-validation_seed42_subsetall_val0p15.npz', 'results/splits/FashionMNIST_test_seed1042_subsetall.npz']","{'FashionMNIST_train-validation_seed42_subsetall_val0p15.npz': '8d1ab9c4ceb5401c3b4c6ca441d02377fffd5800d6ebbdbdc985b496438eabf6', 'FashionMNIST_test_seed1042_subsetall.npz': '091612244d2c0528aac2991272e7e19e7d72141172298e7240f4ee6015b6194d'}",0.3508570079565048,0.876,0.8749496061859213,156148736,167772160,0ffe23c915ee47a38d1aaa3d2eb5b8175ca8e63be25840380b19fc6bdd2b045b
20260713T140514Z-a65b1aff,final_stage_2-fashionmnist-strict-s9-ec3a3eb4a5-6d66b0a6-0ffe23c9,completed,final_stage_2,FashionMNIST,lenet_classic,strict,0.05,20,9,42,ec3a3eb4a5af25d2e01a770de2d69196fc81fea930b9e6f7bca1db376343b0fc,6d66b0a6f82c30c4fb8eca6247383ca13e0636a2,b20d9142e4bdbf57b3ec8bf9f9c4472372ec8db4,results/stage-2/runs/final_stage_2-fashionmnist-strict-s9-ec3a3eb4a5-6d66b0a6-0ffe23c9/20260713T140514Z-a65b1aff,2026-07-13T14:05:14Z,2026-07-13T14:06:53Z,True,,10,10,61706,0.8870445041786791,macro_f1,94.19445279298816,9.419445279298817,8.588671024997893,cuda,AMD Radeon RX 7700 XT,2.9.1+rocm7.2.1.gitff65f5bc,7.2.53211-e1a6bc5663,"['results/splits/FashionMNIST_train-validation_seed42_subsetall_val0p15.npz', 'results/splits/FashionMNIST_test_seed1042_subsetall.npz']","{'FashionMNIST_train-validation_seed42_subsetall_val0p15.npz': '8d1ab9c4ceb5401c3b4c6ca441d02377fffd5800d6ebbdbdc985b496438eabf6', 'FashionMNIST_test_seed1042_subsetall.npz': '091612244d2c0528aac2991272e7e19e7d72141172298e7240f4ee6015b6194d'}",0.35175791440010074,0.8712,0.8712744785155158,156148736,167772160,0ffe23c915ee47a38d1aaa3d2eb5b8175ca8e63be25840380b19fc6bdd2b045b
20260713T140658Z-beadc956,final_stage_2-fashionmnist-bp-s9-41b6961ef9-6d66b0a6-0ffe23c9,completed,final_stage_2,FashionMNIST,lenet_classic,bp,,,9,42,41b6961ef9c7ec56daf4e6d55326cf83fe609d08dc3f2b7c12a64da2899eed2a,6d66b0a6f82c30c4fb8eca6247383ca13e0636a2,b20d9142e4bdbf57b3ec8bf9f9c4472372ec8db4,results/stage-2/runs/final_stage_2-fashionmnist-bp-s9-41b6961ef9-6d66b0a6-0ffe23c9/20260713T140658Z-beadc956,2026-07-13T14:06:58Z,2026-07-13T14:07:29Z,True,,10,10,61706,0.886707317607985,macro_f1,25.478425525972852,2.5478425525972854,1.7288122134996229,cuda,AMD Radeon RX 7700 XT,2.9.1+rocm7.2.1.gitff65f5bc,7.2.53211-e1a6bc5663,"['results/splits/FashionMNIST_train-validation_seed42_subsetall_val0p15.npz', 'results/splits/FashionMNIST_test_seed1042_subsetall.npz']","{'FashionMNIST_train-validation_seed42_subsetall_val0p15.npz': '8d1ab9c4ceb5401c3b4c6ca441d02377fffd5800d6ebbdbdc985b496438eabf6', 'FashionMNIST_test_seed1042_subsetall.npz': '091612244d2c0528aac2991272e7e19e7d72141172298e7240f4ee6015b6194d'}",0.35022904410362243,0.873,0.8741093533042548,129994240,138412032,0ffe23c915ee47a38d1aaa3d2eb5b8175ca8e63be25840380b19fc6bdd2b045b
20260713T140733Z-4bebfa2c,final_stage_2-fashionmnist-exact-s9-9764d0dcd4-6d66b0a6-0ffe23c9,completed,final_stage_2,FashionMNIST,lenet_classic,exact,0.1,20,9,42,9764d0dcd452303dd6967556c8bc05a2975b11888bf382a67010ba19d26c6d01,6d66b0a6f82c30c4fb8eca6247383ca13e0636a2,b20d9142e4bdbf57b3ec8bf9f9c4472372ec8db4,results/stage-2/runs/final_stage_2-fashionmnist-exact-s9-9764d0dcd4-6d66b0a6-0ffe23c9/20260713T140733Z-4bebfa2c,2026-07-13T14:07:33Z,2026-07-13T14:08:04Z,True,,10,10,61706,0.886707317607985,macro_f1,25.36470135199488,2.536470135199488,1.7290602934954222,cuda,AMD Radeon RX 7700 XT,2.9.1+rocm7.2.1.gitff65f5bc,7.2.53211-e1a6bc5663,"['results/splits/FashionMNIST_train-validation_seed42_subsetall_val0p15.npz', 'results/splits/FashionMNIST_test_seed1042_subsetall.npz']","{'FashionMNIST_train-validation_seed42_subsetall_val0p15.npz': '8d1ab9c4ceb5401c3b4c6ca441d02377fffd5800d6ebbdbdc985b496438eabf6', 'FashionMNIST_test_seed1042_subsetall.npz': '091612244d2c0528aac2991272e7e19e7d72141172298e7240f4ee6015b6194d'}",0.35022904410362243,0.873,0.8741093533042548,133660160,140509184,0ffe23c915ee47a38d1aaa3d2eb5b8175ca8e63be25840380b19fc6bdd2b045b
20260713T140808Z-9cdcb19e,final_stage_2-fashionmnist-fixedpred-s9-627b20d6f2-6d66b0a6-0ffe23c9,completed,final_stage_2,FashionMNIST,lenet_classic,fixedpred,0.1,10,9,42,627b20d6f28bf58d7a7287c2f0a376727268b689b6cdfa0bf13e050e4bdc236f,6d66b0a6f82c30c4fb8eca6247383ca13e0636a2,b20d9142e4bdbf57b3ec8bf9f9c4472372ec8db4,results/stage-2/runs/final_stage_2-fashionmnist-fixedpred-s9-627b20d6f2-6d66b0a6-0ffe23c9/20260713T140808Z-9cdcb19e,2026-07-13T14:08:08Z,2026-07-13T14:09:01Z,True,,10,10,61706,0.8873556423787891,macro_f1,46.96375508300844,4.696375508300844,3.859644616000878,cuda,AMD Radeon RX 7700 XT,2.9.1+rocm7.2.1.gitff65f5bc,7.2.53211-e1a6bc5663,"['results/splits/FashionMNIST_train-validation_seed42_subsetall_val0p15.npz', 'results/splits/FashionMNIST_test_seed1042_subsetall.npz']","{'FashionMNIST_train-validation_seed42_subsetall_val0p15.npz': '8d1ab9c4ceb5401c3b4c6ca441d02377fffd5800d6ebbdbdc985b496438eabf6', 'FashionMNIST_test_seed1042_subsetall.npz': '091612244d2c0528aac2991272e7e19e7d72141172298e7240f4ee6015b6194d'}",0.3486386318683624,0.8732,0.8739377046844325,163132416,195035136,0ffe23c915ee47a38d1aaa3d2eb5b8175ca8e63be25840380b19fc6bdd2b045b
